seq,display_num,title,date,views,board_secret
123879,5928,양산신도시대동아파트 장기수선계획서(2025년 수시조정),2025-07-02,16,0
123875,5927,장기수선계획  수시 조정(2024.  4.),2025-07-02,9,0
123874,5926,장기수선계획  정기 조정(2022.  12월),2025-07-02,4,0
123869,5925,2025년 장기수선계획 정기조정,2025-07-02,13,0
123865,5924,장기수선계획서,2025-07-01,8,0
123863,5923,장기수선계획 총괄표,2025-07-01,8,0
123861,5922,장기수선계획 (2024.8월),2025-07-01,13,0
123852,5921,2024년 장기수선계획서,2025-07-01,20,0
123850,5920,장기수선계획 4차조정,2025-07-01,9,0
123846,5919,장기수선계획 수시조정(2025. 5.),2025-07-01,13,0
123842,5918,2024년 장기수선계획 수시조정,2025-07-01,27,0
123837,5917,장기수선계획,2025-07-01,17,0
123836,5916,백석벽산블루밍1차 아파트 장기수선계획_24년 10월 정기조정,2025-07-01,13,0
123824,5915,2025년 정기조정 장기수선계획서,2025-06-30,10,0
123822,5914,제2차 장기수선계획서(2025년~2028년),2025-06-30,9,0
123814,5913,장기수선계획서,2025-06-30,10,0
123806,5912,부천동도센트리움까치울숲아파트 장기수선계획서,2025-06-27,5,0
123800,5911,장기수선계획서(제4차:정기),2025-06-27,8,0
123794,5910,2024년 장기수선충당금 적립 및 사용현황,2025-06-27,10,0
123793,5909,장기수선계획서(2024년),2025-06-27,8,0
123792,5908,장기수선계획 검토 보고서 확인 의결서(2024년),2025-06-27,9,0
123791,5907,장기수선 검토 보고서(2024년),2025-06-27,7,0
123790,5906,장기수선충당금 적립 및 사용현황(2023년),2025-06-27,3,0
123789,5905,장기수선충당금 적립 및 사용현황(2022년),2025-06-27,2,0
123787,5904,장기수선충당금 적립 및 사용현황(2021년),2025-06-27,3,0
123786,5903,2021년 장기수선 계획표,2025-06-27,8,0
123785,5902,장기수선계획 검토 보고서 확인 의결서(2021년),2025-06-27,5,0
123784,5901,장기수선 검토 보고서(2021년),2025-06-27,4,0
123778,5900,장기수선계획정기점검및조정,2025-06-27,7,0
123777,5899,장기수선계획서,2025-06-27,10,0
123776,5898,장기수선계획서,2025-06-27,14,0
123770,5897,장기수선계획 수립,2025-06-26,6,0
123768,5896,2025년 장기수선계획  정기조정,2025-06-26,9,0
123759,5895,장기 수선 계획서 (1차  정기조정) 압축파일 -2,2025-06-26,12,0
123758,5894,장기 수선 계획서 (1차  정기조정) 압축파일 -1,2025-06-26,13,0
123757,5893,장수계획 수시조정  관련 _ 관리규약66조 개정제안서  ; 3단비교  및 수시조정 의결자료_3p_2506;2505의결,2025-06-25,10,0
123756,5892,장기수선계획 수시조정  20250523 의결자료,2025-06-25,12,0
123748,5891,장기수선계획검토. 조정보고서,2025-06-25,11,0
123747,5890,2025년 정기 조정계획서,2025-06-25,7,0
123745,5889,장기수선계획서,2025-06-25,6,0
123744,5888,년도별 장기수선계획서,2025-06-25,4,0
123743,5887,청솔아파트 장기수선계획서,2025-06-25,8,0
123737,5886,장기수선계획서(2025.06.23),2025-06-24,12,0
123734,5885,장기수선계획 3년차 정기조정 분,2025-06-24,6,0
123729,5884,우리 아파트 장기 수선 계획서,2025-06-24,21,0
123720,5883,2024년 장기수선계획서 수시조정서,2025-06-23,13,0
123714,5882,2024년11월 장기수선계획서,2025-06-23,10,0
123711,5881,장기수선계획서(5차조정 : 2025년 5월 - 수시검토),2025-06-23,13,0
123710,5880,장기수선계획 수시조정서(2025년),2025-06-22,18,0
123709,5879,자양10차현대홈타운아파트 장기수선계획서 [2023.10],2025-06-20,9,0
123704,5878,23년도 장기수선충당금 사용 및 적립현황,2025-06-20,4,0
123699,5877,장기수선계획서,2025-06-20,11,0
123696,5876,서초5차 이편한세상 아파트 장기수선계획서 (23.08.01.검토),2025-06-19,11,0
123695,5875,서초5차 이편한세상 아파트 장기수선계획서 (21.02.19. 검토),2025-06-19,9,0
123690,5874,매화마을2단지 장기수선계획서,2025-06-19,20,0
123689,5873,매화마을2단지 장기수선계획서,2025-06-19,4,0
123688,5872,매화마을2단지 장기수선계획서,2025-06-19,1,0
123683,5871,아파트 도색 작업,2025-06-19,5,0
123677,5870,장기수선계획서,2025-06-19,9,0
123669,5869,장기수선계획서,2025-06-18,9,0
123667,5868,거제미소지움더퍼스트 아파트 장기수선계획,2025-06-18,4,0
123665,5867,2025년 장기수선계획(수시조정),2025-06-18,12,0
123664,5866,장기수선계획 검토 및 정기 조정계획 (2025년),2025-06-18,14,0
123658,5865,장기수선계획서 정기조정_제2차,2025-06-18,10,0
123657,5864,장기수선계획서 정기조정_제3차,2025-06-18,10,0
123650,5863,장기수선계획서,2025-06-17,13,0
123648,5862,장기수선계획 수시 조정( 1동 승강기 쉬브 교체),2025-06-17,5,0
123646,5861,2025년도 장기수선계획서,2025-06-17,8,0
123645,5860,2024년 장기수선계획서(정기조정),2025-06-17,8,0
123644,5859,2025년 장기수선계획서  중 오류부분 수정사항,2025-06-17,34,0
123643,5858,2025년 장기수선계획서,2025-06-17,20,0
123624,5857,장기수선계획서,2025-06-16,11,0
123621,5856,럭키설악타운2차아파트 장기수선계획 정기조정,2025-06-16,2,0
123618,5855,장기수선계획(2024.12),2025-06-13,9,0
123616,5854,옥포허브시티 장기수선계획,2025-06-13,4,0
123599,5853,2025년 장기수선계획 정기조정,2025-06-11,18,0
123590,5852,2024년 8월 수시조정,2025-06-11,5,0
123585,5851,장기수선계획서(2025.2월 수시조정),2025-06-11,8,0
123578,5850,신안비치팔레스1차아파트 장기수선계획서,2025-06-10,9,0
123576,5849,부영벽산아파트 장기수선계획,2025-06-10,12,0
123571,5848,영도유림아파트 장기수선계획서,2025-06-10,4,0
123569,5847,장기수선계획 (수시),2025-06-10,10,0
123566,5846,수시조정 - 장기수선계획서(2025.02.15),2025-06-10,24,0
123560,5845,과천자이아파트 장기수선 계획서(1차 정기조정),2025-06-09,16,0
123552,5844,장기수선계획(사업주체),2025-06-06,12,0
123534,5843,2025년 장기수선계획서,2025-06-05,7,0
123528,5842,2025년 장기수선계획서,2025-06-04,16,0
123527,5841,2024년 장기수선계획 수시조정,2025-06-04,7,0
123526,5840,장기수선계획,2025-06-04,8,0
123519,5839,장기수선계획서,2025-06-04,11,0
123508,5838,2025년 5월 정기 조정 장기수선계획 공지,2025-05-30,12,0
123506,5837,장기수선사용계획서(2024년),2025-05-30,13,0
123505,5836,장기수선사용계획서(2021년),2025-05-30,10,0
123500,5835,장기수선계획,2025-05-30,7,0
123499,5834,장기수선계획서 (  2025년 ),2025-05-30,9,0
123494,5833,장기수선계획서,2025-05-29,9,0
123493,5832,2025.장기수선계획조정(승강기출입문개폐장치),2025-05-29,6,0
123486,5831,장기수선계획서2025.3,2025-05-29,12,0
123477,5830,2025년 5차 조정 장기수선계획서,2025-05-28,7,0
123475,5829,경주충효웰라움더테라스 장기수선계획서,2025-05-28,5,0
123474,5828,장기수선계획서 게시,2025-05-28,11,0
123469,5827,그란츠 리버파크 장기수선계획서,2025-05-28,4,0
123460,5826,장기수선계획 정기조정,2025-05-28,9,0
123455,5825,장기수선계획,2025-05-27,12,0
123450,5824,2023년 정기검토 장기수선계획,2025-05-27,8,0
123449,5823,옥상 우레탄방수 보수공사 수의 계약,2025-05-27,6,0
123443,5822,장기수선계획서,2025-05-27,8,0
123436,5821,장기수선계획서,2025-05-26,12,0
123435,5820,25년도 정기 조정,2025-05-26,9,0
123427,5819,2025년 장기수선계획서_정기조정,2025-05-23,15,0
123424,5818,2025.3.장기수선계획 수시조정,2025-05-23,9,0
123422,5817,장기수선충당금 적립 및 사용현황 자료 (2024.12.),2025-05-23,18,0
123421,5816,장기수선계획수시조정,2025-05-23,31,0
123409,5815,2024년도 장기수선계획서(정기조정),2025-05-23,20,0
123399,5814,2025년도 수시조정한 두산1차 장기수선계획,2025-05-22,8,0
123396,5813,장기수선계획5차,2025-05-22,9,0
123394,5812,당진아이파크아파트  장기수선계획,2025-05-22,11,0
123386,5811,장기수선계획_2025.2,2025-05-22,8,0
123377,5810,장기수선계획서,2025-05-21,9,0
123372,5809,장기수선계획서 25년 정기조정,2025-05-21,13,0
123368,5808,장기수선충당금 사용계획,2025-05-20,10,0
123360,5807,홍은풍림2차_장기수선계획(2025.5검토조정),2025-05-20,11,0
123347,5806,장기수선계획서,2025-05-16,15,0
123343,5805,장기수선계획,2025-05-16,8,0
123335,5804,2025년 1월 장기수선계획서 수시조정분,2025-05-16,10,0
123333,5803,2024년 장기수선계획서,2025-05-16,11,0
123324,5802,장기수선계획,2025-05-15,12,0
123321,5801,마재마을 주은아파트 장기수선계획서,2025-05-15,14,0
123311,5800,장기수선계획,2025-05-13,16,0
123309,5799,장기수선계획서(2023년4월 정기조정),2025-05-13,15,0
123308,5798,2022년 장기수선계획서,2025-05-13,9,0
123306,5797,장기수선계획서 2025년 수시조정,2025-05-13,13,0
123305,5796,장기수선계획서,2025-05-13,11,0
123299,5795,장기수선계획서 -  두산위브더제니스 센트럴 양정,2025-05-12,8,0
123296,5794,장기수선계획,2025-05-12,7,0
123294,5793,장기수선계획서,2025-05-12,11,0
123291,5792,2023년 10월  수시조정 장기수선계획,2025-05-11,13,0
123290,5791,2022년 08월 정기 조정 장기수선계획,2025-05-11,7,0
123285,5790,장기수선계획서,2025-05-09,11,0
123282,5789,장기수선계획(정기) 2024.8월,2025-05-08,11,0
123276,5788,2023년 장기수선계획서,2025-05-08,10,0
123274,5787,장기수선계획서,2025-05-08,11,0
123270,5786,장기수선계획 수시조정(202503),2025-05-08,6,0
123269,5785,석사두산아파트 장기수선계획,2025-05-08,6,0
123261,5784,장림역베스티움2차 장기수선계획서(2차 수시조정),2025-05-07,6,0
123256,5783,장기수선충당금사용내역 2022년,2025-05-06,2,0
123255,5782,"장기수선충당금사용내역(2024년,2023년)",2025-05-06,7,0
123248,5781,장기수선계획서,2025-05-02,9,0
123242,5780,장기수선계획서 정기조정 등록(2025.4월),2025-04-30,10,0
123239,5779,25년 4월 장기수선계획검토 및  정기조정,2025-04-30,17,0
123238,5778,2025년 장기수선계획서,2025-04-30,14,0
123233,5777,우림골드 장기수선계획서,2025-04-30,7,0
123230,5776,우리단지 최초 장기수선계획서,2025-04-30,9,0
123218,5775,'24-'26  장기수선계획서 상세,2025-04-29,11,0
123208,5774,장기수선계획,2025-04-28,12,0
123206,5773,장기수선계획서,2025-04-28,11,0
123194,5772,2025년 장기수선계획서,2025-04-25,14,0
123192,5771,장기수선계획 정기조정24년도,2025-04-25,7,0
123191,5770,2024년 장기수선 사용및 적립내역,2025-04-25,5,0
123190,5769,2024년 장기수선계획서,2025-04-25,6,0
123189,5768,장기수선계획(25.1월 정기조정),2025-04-25,16,0
123184,5767,주영더팰리스2차아파트 장기수선계획서,2025-04-25,7,0
123179,5766,장기수선계획 2024년,2025-04-24,8,0
123173,5765,돈암일신건영휴먼빌 장기수선계획서,2025-04-24,15,0
123167,5764,2024년 장기수선계획서,2025-04-23,15,0
123161,5763,래미안수유 아파트 24.9월 장기수선계획정기조정,2025-04-23,12,0
123160,5762,공공임대 별도 관리,2025-04-23,3,0
123158,5761,장기수선계획,2025-04-23,11,0
123150,5760,2024년12월 수시조정,2025-04-22,14,0
123145,5759,장기수선충당금 적립 및 사용현황(25.3.31현재),2025-04-22,5,0
123144,5758,다산센트레빌 아파트 장기수선계획(23.9.21),2025-04-22,7,0
123143,5757,장기수선계획서,2025-04-22,11,0
123141,5756,서정마을7단지 2025년 장기수선계획 정기조정6,2025-04-22,13,0
123140,5755,서정마을7단지 2025년 장기수선계획 정기조정5,2025-04-22,7,0
123139,5754,서정마을7단지 2025년 장기수선계획 정기조정4,2025-04-22,3,0
123138,5753,서정마을7단지 2025년 장기수선계획 정기조정3,2025-04-22,2,0
123137,5752,서정마을7단지 2025년 장기수선계획 정기조정2,2025-04-22,3,0
123136,5751,서정마을7단지 2025년 장기수선계획 정기조정1,2025-04-22,4,0
123135,5750,2023년 장기수선계획서(정기검토),2025-04-22,12,0
123133,5749,장기수선계획(2차 조정 / 2025.2),2025-04-22,7,0
123132,5748,장기수선충당금 사용계획서(25. 04월),2025-04-22,6,0
123128,5747,시흥 장현데시앙아파트 장기수선계획서,2025-04-22,9,0
123124,5746,장기수선계획서(2025),2025-04-21,13,0
123120,5745,장기수선계획,2025-04-21,14,0
123116,5744,장기수선계획서,2025-04-21,11,0
123115,5743,장기수선계획,2025-04-21,24,0
123110,5742,2024년 장기수선충당금 적립 및 사용현황,2025-04-18,8,0
123109,5741,장기수선계획서 (1차 정기 조정-202410),2025-04-18,10,0
123108,5740,장기수선계획이 없음.,2025-04-18,5,0
123105,5739,2024년 정기조정 장기수선계획서,2025-04-18,10,0
123102,5738,장기수선계획서 24.12.13,2025-04-18,5,0
123101,5737,보광타워 장기수선계획서,2025-04-18,10,0
123089,5736,한솔강변마을아파트 장기수선계획서,2025-04-18,14,0
123087,5735,장기수선계획서(202305),2025-04-18,12,0
123086,5734,장기수선계획서,2025-04-18,9,0
123074,5733,장기수선계획서,2025-04-17,8,0
123071,5732,24년 장기수선충당금 적립및 사용현황,2025-04-17,9,0
123070,5731,24년 12월 장기수선계획 수시조정,2025-04-17,9,0
123066,5730,장기수선계획,2025-04-17,16,0
123062,5729,단지 장기수선계획(최초),2025-04-16,8,0
123052,5728,2024년 장기수선계획 수시조정,2025-04-16,9,0
123050,5727,장기수선계획_정기조정(2024),2025-04-16,6,0
123039,5726,경남아너스빌 운정 장기수선계획서,2025-04-15,12,0
123035,5725,2025년 장기수선계획,2025-04-15,10,0
123028,5724,장기수선계획서(24년 조정),2025-04-14,5,0
123025,5723,장기수선 수시조정,2025-04-14,6,0
123024,5722,장기수선계획서(관리사무소),2025-04-14,14,0
123023,5721,장기수선계획서(건설회사),2025-04-14,4,0
123021,5720,2022년6월 장기수선계획서,2025-04-14,5,0
123019,5719,동소문동 송산아파트 장기수선 계획안,2025-04-14,6,0
123013,5718,우림필유아파트장기수선계획,2025-04-11,3,0
123010,5717,2025년도 장기수선계획(정기조정),2025-04-11,7,0
123005,5716,장기수선계획서 (2024.10. 정기검토),2025-04-11,8,0
122996,5715,장기수선계획,2025-04-10,6,0
122992,5714,2025년 장기수선계획 수시 조정(옥상방수),2025-04-10,14,0
122991,5713,장기수선계획(2025.03 수시조정),2025-04-10,8,0
122989,5712,2024년 8월 제10차 조정 장기수선계획서,2025-04-10,9,0
122987,5711,양주옥정신도시 한신 더휴 장기수선계획서,2025-04-10,10,0
122984,5710,장기수선계획서(수시조정 25년 3월),2025-04-10,21,0
122968,5709,장기수선계획서 ( 25.01 . 1차 조정 ),2025-04-09,18,0
122966,5708,장기수선충당금 적립 및 사용현황,2025-04-09,5,0
122965,5707,장기수선계획서(정기),2025-04-09,10,0
122963,5706,장기수선계획,2025-04-09,13,0
122957,5705,장기수선계획 제1차 정기조정,2025-04-08,21,0
122956,5704,장기수선계획서(25),2025-04-08,13,0
122950,5703,장기수선계획,2025-04-08,8,0
122943,5702,2024년 장기수선계획서,2025-04-08,16,0
122941,5701,2025년 3월 정기조정,2025-04-07,11,0
122939,5700,일루미스테이트 4단지 장기수선계획,2025-04-07,16,0
122938,5699,일루미스테이트 3단지 장기수선계획,2025-04-07,6,0
122937,5698,일루미스테이트 2단지 장기수선계획,2025-04-07,7,0
122936,5697,일루미스테이트 1단지 장기수선계획,2025-04-07,4,0
122931,5696,2024년 12월 장기수선계획서,2025-04-07,17,0
122930,5695,장기수선계획(2024.07),2025-04-07,9,0
122917,5694,장기수선계획서(2024.10),2025-04-04,7,0
122916,5693,장기수선계획서(2021.10),2025-04-04,3,0
122906,5692,2025 장기수선계획서,2025-04-04,14,0
122905,5691,2022 장기수선계획서,2025-04-04,9,0
122902,5690,장기수선계획 수시조정,2025-04-03,10,0
122899,5689,장기수선계획 1차 수시 조정,2025-04-03,6,0
122892,5688,제7차 장기수선계획서(2025년 2월 	수시검토),2025-04-03,9,0
122886,5687,장기수선계획 수시조정(2024.12),2025-04-03,14,0
122882,5686,정선벨라시티아파트 장기수선계획,2025-04-02,5,0
122877,5685,장기수선충당금 적립및 사용현황,2025-04-02,10,0
122872,5684,2024년도 장기수선 계획서(수시조정 2024.10.23.) 37차 정기회의 의결,2025-04-02,19,0
122861,5683,장기수선계획-2025년 1월(수시조정),2025-04-02,19,0
122858,5682,장기수선계획 제2차 수시조정 (20241030),2025-04-02,11,0
122853,5681,2024년 장기수선충당금 사용명세서,2025-04-01,8,0
122851,5680,2024년 장기수선충당금 적립 및 사용현황,2025-04-01,17,0
122850,5679,구월아시아드선수촌 1단지 장기수선계획,2025-04-01,9,0
122843,5678,한울마을모아엘가아파트 장기수선계획 5차 수시조정,2025-04-01,10,0
122841,5677,2025년 장기수선계획 수시조정,2025-04-01,11,0
122839,5676,2023년5월 장기수선계획서(정기조정),2025-04-01,8,0
122836,5675,2023년 장기수선계획 (정기조정),2025-04-01,10,0
122828,5674,장기수선계획 검토 조정 보고서(2025.02),2025-03-31,15,0
122827,5673,2024년 장기수선충당금 적립 및 사용현황,2025-03-31,6,0
122826,5672,장기수선계획서,2025-03-31,8,0
122823,5671,장기수선계획서(2025.03_6차정기조정),2025-03-31,17,0
122822,5670,삼성타운2단지아파트 장기수선계획,2025-03-31,11,0
122817,5669,장기수선계획서(2024년 정기조정),2025-03-31,15,0
122814,5668,장기수선계획 수시조정,2025-03-31,10,0
122813,5667,장기수선계획서,2025-03-31,12,0
122806,5666,제5차  장기수선계획 검토 조정,2025-03-31,6,0
122805,5665,장기수선계획 수시조정,2025-03-29,8,0
122803,5664,25년 장기수선 충당금 현황,2025-03-28,2,0
122802,5663,장기수선충당금 적립 및 사용현황,2025-03-28,7,0
122800,5662,2024년도 장기수선충당금 적립 및 사용현황 공개,2025-03-28,5,0
122799,5661,2024년도 장기수선충당금 적립 및 사용명세서,2025-03-28,6,0
122793,5660,아크로삼성아파트 장기수선계획서(20250116),2025-03-28,9,0
122791,5659,2024년도 장기수선충당금 적립 및 사용현황,2025-03-28,7,0
122789,5658,장기수선계획서 정기조정 (2025년 3월),2025-03-28,15,0
122788,5657,장기수선충당금 적립 및 사용현황 (2024년 12월 31일 현재),2025-03-28,5,0
122786,5656,2023년 장기수선계획 정기조정,2025-03-28,7,0
122783,5655,25 안전관리계획서,2025-03-27,4,0
122782,5654,장기수선충당금 사용 및 적립현황,2025-03-27,5,0
122780,5653,장기수선계획서 (2023년 05월),2025-03-27,8,0
122779,5652,은평뉴타운박석고개1단지 장기수선계획,2025-03-27,9,0
122775,5651,장기수선계획,2025-03-27,8,0
122771,5650,2024년 장기수선충당금 적립및 사용현황,2025-03-27,4,0
122767,5649,장기수선계획서 정기조정 2024.04,2025-03-27,12,0
122765,5648,장기수선계획사용내역2024년도,2025-03-27,3,0
122761,5647,장기수선계획서,2025-03-27,12,0
122760,5646,2024년 장기수선충당금 적립 및 사용현황,2025-03-27,6,0
122757,5645,(3-3) 20231024-장기수선계획서,2025-03-27,7,0
122756,5644,(2-3) 20231024-장기수선계획서,2025-03-27,4,0
122755,5643,(1-3) 20231024-장기수선계획서,2025-03-27,4,0
122753,5642,2025년 장기수선계획서,2025-03-27,9,0
122750,5641,제 8차  장기수선계획,2025-03-27,8,0
122746,5640,2024년 장기수선충당금 사용 및 적립 현황,2025-03-27,7,0
122744,5639,중앙하이츠아쿠아 안전관리계획서 (2024.12),2025-03-26,1,0
122743,5638,중앙하이츠아쿠아 장기수선계획서 (2024.12),2025-03-26,4,0
122741,5637,강변sk뷰 장기수선계획(3차 조정) 입주자대표회의 회의록 및 결과 공고문 24.05.20일,2025-03-26,7,0
122740,5636,강변sk뷰 아파트장기수선계획서(3차 조정) 24.05.20일,2025-03-26,6,0
122739,5635,장기수선계획,2025-03-26,7,0
122736,5634,2025년 장기수선계획서 수정본,2025-03-26,13,0
122734,5633,2024년 장기수선계획서,2025-03-26,5,0
122730,5632,안전관리계획서(2022.11),2025-03-26,1,0
122724,5631,(2024)이수푸르지오더프레티움아파트 장기수선계획,2025-03-26,10,0
122712,5630,24년 장기수선충당금 적립 및 사용현황,2025-03-25,5,0
122706,5629,장기수선계획 수시조정(2024년 11월),2025-03-25,19,0
122703,5628,장기수선계획서(2024),2025-03-25,4,0
122702,5627,장기수선계획서(24.11월),2025-03-25,6,0
122701,5626,장기수선계획서(2024년),2025-03-25,3,0
122699,5625,장기수선계획서,2025-03-25,7,0
122695,5624,장기수선계획서 등록,2025-03-24,8,0
122694,5623,장기수선계획,2025-03-24,7,0
122693,5622,장기수선계획서 정기조정(2025년3월),2025-03-24,3,0
122691,5621,장기수선계획서 수시조정(2024년 11월),2025-03-24,8,0
122689,5620,장기수선충당금 적립 및 사용현황,2025-03-24,10,0
122686,5619,장기수선충당금 적립 및 사용현황(2024.12.31 현재),2025-03-24,4,0
122683,5618,장기수선충당금 적립 및 사용현황,2025-03-24,11,0
122679,5617,장기수선계획서,2025-03-24,2,0
122678,5616,장기수선계획 정기조정 2024년,2025-03-24,9,0
122677,5615,2024년 장기수선충당금 적립 및 사용현황,2025-03-24,1,0
122675,5614,장기수선계획(정기조정),2025-03-24,6,0
122674,5613,장기수선충당금 적립 및 사용현황,2025-03-24,4,0
122669,5612,2024년 장기수선계획서,2025-03-21,15,0
122661,5611,장기수선계획서,2025-03-21,3,0
122657,5610,장기수선충당금 적립 및 사용현황 공고,2025-03-21,9,0
122656,5609,CCTV 카메라 및 선로 교체공사,2025-03-21,0,0
122652,5608,해동마을신도브래뉴아파트 장기수선계획서(2022.11),2025-03-21,7,0
122648,5607,2023년 장기수선계획서,2025-03-21,21,0
122646,5606,2024년 장기수선계획 적립사용현황,2025-03-21,6,0
122644,5605,2025년   정기조정,2025-03-21,7,0
122643,5604,2024년 장기수선충당금 적립 및 사용현황,2025-03-21,1,0
122641,5603,2024년 6월 정기검토조정 장기수선계획서,2025-03-21,7,0
122637,5602,장기수선충당금 사용계획서(25. 03월),2025-03-20,6,0
122636,5601,2024년 장기수선계획서-수시조정분,2025-03-20,4,0
122630,5600,장기수선 계획서 (2025.03조정분),2025-03-20,3,0
122629,5599,장기수선 계획 정기검토 보고서 (2025.03),2025-03-20,1,0
122624,5598,포레나미추홀 아파트 장기수선계획서(2022년 8월),2025-03-20,5,0
122617,5597,적립및사용현황(2024년),2025-03-19,5,0
122616,5596,적립및사용현황(2023년),2025-03-19,3,0
122615,5595,적립및사용현황(2022년),2025-03-19,0,0
122614,5594,적립및사용현황(2021년),2025-03-19,0,0
122609,5593,2025) 장기수선계획서,2025-03-19,13,0
122607,5592,장기수선계획서,2025-03-19,7,0
122603,5591,장기수선계획서,2025-03-18,20,0
122596,5590,장기수선계획,2025-03-18,6,0
122592,5589,2024년도 장기수선충당금 적립 및 사용현황,2025-03-18,2,0
122591,5588,2025년 장기수선계획서,2025-03-18,4,0
122590,5587,2024년12월 장기수선계획 수시 조정,2025-03-18,15,0
122587,5586,장기수선계획 수시조정,2025-03-18,3,0
122586,5585,2024년 정기검토사항,2025-03-18,3,0
122584,5584,호수마을상록롯데캐슬아파트 장기수선계획서,2025-03-18,9,0
122582,5583,2024년도 장기수선충당금 적립 및 사용현황,2025-03-18,4,0
122580,5582,이천현대성우1단지 장기수선계획서,2025-03-18,2,0
122578,5581,2024년도 장기수선충당금 적립 및 사용현황,2025-03-18,11,0
122569,5580,장기수선계획,2025-03-17,13,0
122567,5579,25.3.17수시조정,2025-03-17,8,0
122566,5578,24년 2월 수시조정,2025-03-17,2,0
122564,5577,24년도 장기수선충당금 적립 및 사용현황,2025-03-17,5,0
122560,5576,2024년 장기수선계획,2025-03-17,5,0
122556,5575,2024년도 장기 수선충당금 적립 및 사용현황,2025-03-17,2,0
122554,5574,장기수선충당금  적립 및 사용현황,2025-03-14,5,0
122553,5573,장기수선계획,2025-03-14,8,0
122549,5572,장기수선계획(수시조정)24.04,2025-03-14,6,0
122544,5571,장기수선계획(수시조정),2025-03-14,6,0
122543,5570,장기수선계획(수시조정),2025-03-14,2,0
122539,5569,장기수선계획 조정,2025-03-14,17,0
122537,5568,삼익타워아파트 장기수선계획서(2024년 11월 정기검토 및 조정),2025-03-14,3,0
122530,5567,2022년 장기수선계획서,2025-03-13,4,0
122528,5566,장기수선계획서(2025년),2025-03-13,4,0
122526,5565,2024년 장기수선충당금 적립 및 사용현황,2025-03-13,4,0
122523,5564,2024년도 장기수선충당금 적립 및 사용현황,2025-03-13,3,0
122518,5563,정기조정,2025-03-13,12,0
122517,5562,2024년도 장기수선충당금 적립 및 사용현황 (2024.12.31 현재),2025-03-13,5,0
122516,5561,2023년도 장기수선충당금 적립 및 사용현황 (2023.12.31 현재),2025-03-13,1,0
122505,5560,장기수선계획서(1차 정기조정),2025-03-12,5,0
122504,5559,장기수선계획 정기조정(1차)/검토보고서,2025-03-12,9,0
122503,5558,2024년 장기수선충당금 적립 및 사용현황,2025-03-12,4,0
122500,5557,장기수선계획 수시조정,2025-03-11,11,0
122499,5556,2022년 장기수선계획서(2차 조정),2025-03-11,11,0
122496,5555,장기수선계획 검토 조정서,2025-03-11,3,0
122495,5554,21. 11. 15. 장기수선계획서,2025-03-11,2,0
122491,5553,2024년도 장기수선충당금 사용현황,2025-03-11,6,0
122490,5552,2023년도 장기수선충당금 사용현황,2025-03-11,1,0
122488,5551,장기수선계획,2025-03-10,5,0
122484,5550,장기수선계획서,2025-03-10,7,0
122475,5549,장기수선계획서,2025-03-07,11,0
122474,5548,2024년 장기수선충당금 적립 및 사용현황,2025-03-07,13,0
122473,5547,거제동 롯데캐슬 장기수선계획,2025-03-07,7,0
122470,5546,장기수선계획,2025-03-07,8,0
122468,5545,장기수선계획서,2025-03-07,10,0
122464,5544,장기수선계획서,2025-03-07,12,0
122461,5543,장기수선계획서(정기조정),2025-03-07,14,0
122459,5542,장기수선충당금 적립  및 사용현황,2025-03-07,4,0
122458,5541,장기수선계획서,2025-03-07,6,0
122451,5540,장기수선계획,2025-03-06,17,0
122443,5539,장기수선계획 7차 정기검토(2023년),2025-03-05,9,0
122438,5538,2024년12월23일 수시조정,2025-03-05,11,0
122436,5537,2025년 장기수선계획서-수시,2025-03-05,6,0
122432,5536,2024년 장기수선충당금 사용 결과,2025-03-05,1,0
122431,5535,2024.6.  장기수선계획 공개,2025-03-05,16,0
122427,5534,2024년 장기수선충당금 적립 및 사용 현황,2025-03-05,3,0
122426,5533,2023년 장기수선충당금 적립 및 사용 현황,2025-03-05,2,0
122425,5532,제7차 장기수선계획서 수시조정,2025-03-05,3,0
122420,5531,장기수선계획서,2025-03-05,4,0
122418,5530,장기수선계획(2022년),2025-03-05,6,0
122413,5529,2025 장기수선계획,2025-03-04,6,0
122411,5528,장기수선 충당금 적립 및 사용 현황,2025-03-04,11,0
122409,5527,장기수선계획 조정(2024년),2025-03-04,2,0
122407,5526,"장기수선계획2024.09,정기조정)",2025-03-04,4,0
122405,5525,2024년 장기수선충당금 적립 및 사용현황,2025-03-04,3,0
122402,5524,2024년도 장기수선충당금 적리 및 사용현황,2025-03-04,2,0
122401,5523,2025 장기수선계획서(정기조정),2025-03-04,11,0
122399,5522,장기수선계획(2025.03~2028.02),2025-02-28,16,0
122391,5521,장기수선계획서 2024 수시조정,2025-02-28,13,0
122390,5520,장기수선계획서 2023,2025-02-28,5,0
122389,5519,장기수선계획서 2022년,2025-02-28,4,0
122388,5518,장기수선계획서,2025-02-28,4,0
122387,5517,평창진부웰라움더퍼스트아파트 장기수선계획,2025-02-28,5,0
122386,5516,2023년 장기수선충당금 적립 및 사용현황 보고,2025-02-28,6,0
122381,5515,장기수선계획서 (2025. 수시),2025-02-28,6,0
122373,5514,2024년 장기수선충당금 사용현황 공고,2025-02-27,2,0
122372,5513,장기수선계획서 2025,2025-02-27,4,0
122369,5512,장기수선충당금 적립 및 사용현황,2025-02-27,7,0
